# Accelerometer Data File
# Started @Fri Mar 02 22:02:25 GMT+08:00 2018
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LSM6DS3 Accelerometer
# sensor Resolution: 0.0023956299m/sec^2; Max Range: 39.22661; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ","
# X,Y,Z,time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
7.837,-3.339,9.96,5
7.849,-3.216,9.506,5
7.92,-3.071,8.931,5
7.961,-2.904,8.35,5
7.992,-2.683,7.7,5
7.958,-2.479,7.074,5
7.89,-2.281,6.382,4
7.818,-2.104,5.68,5
7.73,-1.923,4.987,5
7.651,-1.724,4.362,5
7.551,-1.482,3.793,5
7.402,-1.206,3.341,5
7.179,-0.906,3.006,5
6.891,-0.599,2.877,5
6.56,-0.286,2.943,5
6.156,-0.03,3.197,5
5.714,0.094,3.725,4
5.257,0.153,4.442,5
4.906,0.071,5.262,5
4.619,-0.123,6.167,5
4.398,-0.463,7.027,5
4.191,-0.809,7.767,5
3.964,-1.116,8.447,5
3.673,-1.401,8.949,5
3.253,-1.623,9.287,5
2.775,-1.771,9.453,5
2.269,-1.846,9.461,5
1.767,-1.914,9.316,4
1.282,-1.957,9.026,5
0.824,-1.991,8.621,5
0.429,-2.005,8.11,5
0.12,-1.998,7.516,5
-0.144,-1.957,6.917,5
-0.336,-1.868,6.285,5
-0.387,-1.766,5.664,5
-0.224,-1.689,5.022,5
-0.261,-1.607,4.612,5
-0.484,-1.456,4.246,4
-0.753,-1.288,3.826,5
-0.854,-1.129,3.366,5
-0.863,-0.968,2.967,5
-0.818,-0.809,2.588,5
-0.717,-0.66,2.28,5
-0.564,-0.522,2.023,5
-0.356,-0.366,1.825,5
-0.118,-0.216,1.637,5
0.169,-0.076,1.542,5
0.431,0.065,1.466,5
0.727,0.224,1.41,4
1.011,0.378,1.38,5
1.353,0.531,1.381,5
1.712,0.682,1.442,5
2.124,0.81,1.554,5
2.589,0.917,1.759,5
3.031,1.03,2.104,5
3.475,1.111,2.63,5
3.915,1.14,3.363,5
4.38,1.145,4.263,5
4.81,1.063,5.246,4
5.198,0.901,6.185,5
5.513,0.639,7.13,5
5.891,0.356,7.97,5
6.185,0.08,8.709,5
6.323,-0.206,9.288,5
6.448,-0.449,9.827,5
6.359,-0.639,10.167,5
6.134,-0.78,10.365,5
5.773,-0.849,10.454,5
5.338,-0.828,10.441,5
4.905,-0.754,10.387,4
4.42,-0.626,10.246,5
4.026,-0.516,10.016,5
3.717,-0.458,9.678,5
3.443,-0.48,9.25,5
3.193,-0.536,8.749,5
2.928,-0.616,8.218,5
2.718,-0.67,7.782,5
2.571,-0.695,7.41,5
2.456,-0.677,7.11,5
2.396,-0.664,6.837,5
2.401,-0.639,6.616,4
2.439,-0.668,6.423,5
2.517,-0.688,6.289,5
2.609,-0.7,6.264,5
2.671,-0.742,6.333,5
2.733,-0.796,6.562,5
2.776,-0.86,6.918,5
2.824,-0.903,7.406,5
2.914,-0.983,7.944,5
2.988,-1.078,8.527,5
3.064,-1.189,9.177,4
3.168,-1.324,9.756,5
3.287,-1.458,10.2,5
3.365,-1.608,10.555,5
3.405,-1.759,10.816,5
3.431,-1.875,10.979,5
3.476,-1.931,11.045,5
3.572,-1.949,11.064,5
3.695,-1.974,11.051,5
3.83,-1.99,10.953,5
3.949,-1.997,10.797,5
4.093,-2.029,10.607,4
4.254,-2.067,10.423,5
4.411,-2.095,10.281,5
4.497,-2.118,10.299,5
4.583,-2.138,10.492,5
4.7,-2.171,10.902,5
4.853,-2.244,11.495,5
5.072,-2.364,12.227,5
5.263,-2.506,13.024,5
5.526,-2.733,13.838,5
5.717,-2.969,14.666,4
5.891,-3.19,15.406,5
5.99,-3.371,16.065,5
6.012,-3.516,16.519,5
6.001,-3.63,16.724,5
5.995,-3.752,16.649,5
6.043,-3.964,16.326,5
6.141,-4.197,15.738,5
6.305,-4.43,15.016,5
6.487,-4.597,14.269,5
6.635,-4.684,13.589,5
6.746,-4.722,13.003,4
6.837,-4.71,12.562,5
6.929,-4.752,12.363,5
7.03,-4.732,12.37,5
7.153,-4.772,12.62,5
7.31,-4.783,13.119,5
7.468,-4.753,13.775,5
7.561,-4.705,14.487,5
7.57,-4.654,15.128,5
7.512,-4.58,15.777,5
7.386,-4.455,16.321,5
7.177,-4.284,16.735,4
6.927,-4.139,16.968,5
6.619,-4.026,16.988,5
6.276,-3.952,16.828,5
5.885,-3.886,16.448,5
5.479,-3.837,15.932,5
5.123,-3.765,15.303,5
4.758,-3.709,14.612,5
4.43,-3.625,13.871,5
4.114,-3.502,13.103,5
3.839,-3.34,12.345,4
3.584,-3.157,11.663,5
3.353,-2.993,10.997,5
3.168,-2.849,10.408,5
3.007,-2.698,9.878,5
2.907,-2.596,9.376,5
2.847,-2.473,8.892,5
2.82,-2.395,8.457,5
2.764,-2.339,8.047,5
2.742,-2.31,7.715,5
2.705,-2.254,7.454,5
2.697,-2.22,7.254,4
2.682,-2.197,7.107,5
2.656,-2.212,6.969,5
2.663,-2.262,6.887,5
2.68,-2.329,6.881,5
2.715,-2.412,6.936,5
2.774,-2.509,7.069,5
2.907,-2.573,7.198,5
3.037,-2.705,7.368,5
3.177,-2.825,7.53,5
3.339,-2.969,7.719,4
3.487,-3.106,7.897,5
3.633,-3.198,8.088,5
3.799,-3.269,8.289,5
3.979,-3.355,8.474,5
4.155,-3.385,8.695,5
4.345,-3.407,8.891,5
4.528,-3.435,9.114,5
4.707,-3.443,9.34,5
4.895,-3.449,9.571,5
5.07,-3.47,9.736,5
5.21,-3.492,9.854,4
5.267,-3.529,9.908,5
5.322,-3.569,9.936,5
5.343,-3.601,9.911,5
5.32,-3.614,9.889,5
5.276,-3.606,9.811,5
5.215,-3.583,9.698,5
5.12,-3.568,9.572,5
5.013,-3.542,9.471,5
4.911,-3.516,9.401,5
4.839,-3.49,9.328,5
4.771,-3.487,9.261,4
4.709,-3.472,9.212,5
4.652,-3.473,9.139,5
4.581,-3.425,9.151,5
4.532,-3.391,9.127,5
4.471,-3.328,9.079,5
4.449,-3.261,9.046,5
4.466,-3.184,8.977,5
4.532,-3.063,8.902,5
4.684,-2.947,8.842,5
4.873,-2.857,8.786,4
5.111,-2.767,8.749,5
5.326,-2.674,8.792,5
5.576,-2.588,8.871,5
5.823,-2.476,8.986,5
6.003,-2.405,9.162,5
6.16,-2.314,9.34,5
6.277,-2.236,9.531,5
6.318,-2.194,9.775,5
6.312,-2.146,10.05,5
6.278,-2.089,10.454,5
6.217,-2.067,10.862,4
6.173,-2.069,11.254,5
6.161,-2.114,11.638,5
6.152,-2.167,11.983,5
6.167,-2.255,12.255,5
6.235,-2.372,12.446,5
6.32,-2.499,12.514,5
6.403,-2.633,12.552,5
6.485,-2.767,12.543,5
6.537,-2.851,12.552,5
6.545,-2.88,12.589,4
6.569,-2.862,12.653,5
6.609,-2.825,12.741,5
6.635,-2.798,12.849,5
6.694,-2.801,12.989,5
6.739,-2.81,13.233,5
6.796,-2.755,13.499,5
6.916,-2.697,13.786,5
7.069,-2.651,14.021,5
7.285,-2.643,14.13,5
7.514,-2.636,14.185,5
7.713,-2.644,14.129,4
7.888,-2.639,13.996,5
8.01,-2.608,13.784,5
8.02,-2.553,13.503,5
7.968,-2.454,13.091,5
7.905,-2.304,12.618,5
7.865,-2.146,11.996,5
7.878,-2.061,11.223,5
7.987,-2.069,10.315,5
8.127,-2.236,9.33,5
8.219,-2.431,8.282,5
8.237,-2.578,7.386,4
8.193,-2.573,6.732,5
8.127,-2.424,6.369,5
7.998,-2.235,6.372,5
7.817,-1.996,6.742,5
7.592,-1.835,7.439,5
7.359,-1.815,8.429,5
7.226,-1.945,9.518,5
7.129,-2.216,10.476,5
7.081,-2.522,11.436,5
6.969,-2.858,12.217,4
6.753,-3.12,12.79,5
6.42,-3.328,13.198,5
6.021,-3.43,13.377,5
5.623,-3.502,13.293,5
5.269,-3.588,12.941,5
4.977,-3.68,12.337,5
4.707,-3.738,11.649,5
4.443,-3.705,10.894,5
4.207,-3.63,10.179,5
3.962,-3.452,9.573,5
3.754,-3.231,9.01,4
3.563,-2.99,8.502,5
3.412,-2.802,8.047,5
3.253,-2.61,7.651,5
3.149,-2.453,7.324,5
3.078,-2.293,7.074,5
2.991,-2.136,6.819,5
2.914,-1.957,6.64,5
2.814,-1.804,6.458,5
2.763,-1.619,6.282,5
2.732,-1.439,6.108,4
2.727,-1.274,5.955,5
2.723,-1.092,5.818,5
2.708,-0.912,5.716,5
2.694,-0.709,5.673,5
2.683,-0.501,5.67,5
2.682,-0.312,5.675,5
2.729,-0.143,5.649,5
2.753,-0.011,5.535,5
2.786,0.046,5.364,5
2.806,0.168,5.189,5
2.787,0.274,5.038,4
2.766,0.432,4.953,5
2.715,0.594,4.905,5
2.663,0.74,4.95,5
2.566,0.869,4.994,5
2.444,0.971,5.183,5
2.309,1.023,5.491,5
2.15,1.052,5.874,5
2.026,1.004,6.233,5
1.905,0.899,6.539,5
1.791,0.709,6.721,5
1.672,0.508,6.833,4
1.532,0.327,6.844,5
1.36,0.211,6.86,5
1.224,0.162,6.839,5
1.085,0.181,6.82,5
0.979,0.234,6.818,5
0.879,0.262,6.797,5
0.714,0.266,6.781,5
0.613,0.249,6.789,5
0.513,0.235,6.791,5
0.458,0.234,6.814,4
0.421,0.196,6.8,5
0.4,0.146,6.751,5
0.337,0.116,6.655,5
0.294,0.078,6.51,5
0.259,0.023,6.337,5
0.205,-0.005,6.093,5
0.138,-0.006,5.816,5
0.102,-0.035,5.535,5
0.086,-0.038,5.283,5
0.094,-0.033,5.011,5
0.122,-0.039,4.789,4
0.174,-0.037,4.521,5
0.252,-0.037,4.297,5
0.327,-0.029,4.18,5
0.46,0.007,4.153,5
0.627,0.024,4.281,5
0.789,0.059,4.506,5
0.926,0.078,4.823,5
1.098,0.047,5.18,5
1.262,-0.009,5.584,5
1.429,-0.141,6.028,5
1.56,-0.289,6.388,4
1.629,-0.451,6.732,5
1.709,-0.596,7.042,5
1.74,-0.746,7.349,5
1.771,-0.913,7.619,5
1.797,-1.104,7.831,5
1.774,-1.308,7.944,5
1.775,-1.483,8.039,5
1.787,-1.644,8.056,5
1.817,-1.753,7.988,5
1.874,-1.857,7.823,4
1.955,-1.937,7.579,5
2.087,-2.013,7.239,5
2.275,-2.071,6.788,5
2.493,-2.115,6.314,5
2.723,-2.152,5.867,5
2.995,-2.147,5.492,5
3.329,-2.127,5.313,5
3.603,-2.09,5.325,5
3.862,-2.089,5.609,5
4.082,-2.106,6.119,5
4.341,-2.199,6.88,4
4.639,-2.35,7.676,5
4.946,-2.61,8.496,5
5.21,-2.951,9.296,5
5.407,-3.333,10.01,5
5.571,-3.714,10.743,5
5.721,-4.043,11.37,5
5.829,-4.373,11.944,5
5.895,-4.658,12.423,5
5.984,-4.832,12.799,5
6.111,-4.92,13.079,4
6.259,-4.973,13.232,5
6.455,-4.927,13.302,5
6.707,-4.875,13.361,5
6.997,-4.747,13.417,5
7.28,-4.573,13.502,5
7.59,-4.387,13.625,5
7.862,-4.242,13.789,5
8.103,-4.134,13.97,5
8.285,-4.069,14.161,5
8.379,-4.068,14.393,5
8.392,-4.101,14.638,4
8.278,-4.144,14.89,5
8.083,-4.244,15.18,5
7.812,-4.392,15.431,5
7.535,-4.571,15.614,5
7.212,-4.762,15.714,5
6.936,-4.943,15.712,5
6.6,-5.128,15.583,5
6.253,-5.268,15.434,5
5.925,-5.383,15.231,5
5.667,-5.487,14.956,5
5.494,-5.629,14.634,4
5.364,-5.774,14.268,5
5.304,-5.874,13.921,5
5.308,-5.909,13.623,5
5.346,-5.88,13.414,5
5.395,-5.788,13.335,5
5.4,-5.651,13.404,5
5.36,-5.508,13.618,5
5.261,-5.377,13.987,5
5.153,-5.264,14.52,5
5.008,-5.185,15.073,4
4.828,-5.204,15.643,5
4.589,-5.264,16.134,5
4.285,-5.334,16.467,5
3.99,-5.378,16.575,5
3.687,-5.375,16.479,5
3.336,-5.304,16.208,5
3.015,-5.172,15.762,5
2.736,-4.981,15.18,5
2.504,-4.813,14.536,5
2.303,-4.587,13.781,5
2.106,-4.388,13.026,4
1.959,-4.195,12.287,5
1.838,-3.979,11.635,5
1.749,-3.734,11.113,5
1.708,-3.481,10.735,5
1.72,-3.211,10.535,5
1.775,-2.965,10.454,5
1.888,-2.77,10.449,5
1.99,-2.61,10.491,5
2.074,-2.54,10.564,5
2.105,-2.527,10.644,4
2.109,-2.555,10.743,5
2.056,-2.616,10.865,5
1.923,-2.685,10.979,5
1.779,-2.779,11.091,5
1.628,-2.899,11.128,5
1.46,-3.041,11.157,5
1.314,-3.174,11.158,5
1.209,-3.273,11.215,5
1.121,-3.352,11.243,5
1.03,-3.41,11.237,5
0.956,-3.442,11.224,4
0.879,-3.491,11.21,5
0.793,-3.503,11.176,5
0.695,-3.495,11.176,5
0.605,-3.484,11.21,5
0.54,-3.467,11.258,5
0.477,-3.443,11.27,5
0.433,-3.401,11.379,5
0.408,-3.349,11.457,5
0.37,-3.297,11.548,5
0.361,-3.212,11.644,4
0.373,-3.151,11.725,5
0.411,-3.07,11.747,5
0.461,-3.016,11.748,5
0.501,-2.942,11.733,5
0.5,-2.88,11.699,5
0.508,-2.8,11.662,5
0.507,-2.706,11.644,5
0.515,-2.6,11.662,5
0.539,-2.494,11.694,5
0.551,-2.426,11.711,5
0.554,-2.362,11.716,4
0.555,-2.297,11.694,5
0.525,-2.247,11.668,5
0.49,-2.191,11.637,5
0.423,-2.124,11.558,5
0.374,-2.057,11.461,5
0.299,-2.0,11.34,5
0.293,-1.946,11.194,5
0.248,-1.881,11.004,5
0.207,-1.793,10.823,5
0.156,-1.712,10.584,5
0.12,-1.626,10.336,4
0.125,-1.536,10.056,5
0.126,-1.414,9.81,5
0.099,-1.321,9.51,5
0.071,-1.196,9.212,5
0.091,-1.09,8.921,5
0.097,-0.975,8.664,5
0.114,-0.877,8.429,5
0.153,-0.769,8.249,5
0.197,-0.684,8.076,5
0.271,-0.583,7.924,4
0.326,-0.519,7.81,5
0.445,-0.453,7.726,5
0.497,-0.419,7.679,5
0.526,-0.403,7.649,5
0.544,-0.431,7.635,5
0.513,-0.467,7.651,5
0.52,-0.512,7.688,5
0.516,-0.567,7.72,5
0.507,-0.621,7.777,5
0.502,-0.662,7.818,5
0.477,-0.697,7.792,4
0.436,-0.723,7.712,5
0.349,-0.743,7.653,5
0.295,-0.738,7.557,5
0.204,-0.748,7.487,5
0.079,-0.727,7.434,5
0.004,-0.695,7.399,5
-0.044,-0.694,7.378,5
-0.058,-0.66,7.418,5
-0.029,-0.616,7.5,5
0.008,-0.584,7.691,5
0.058,-0.535,7.951,4
0.134,-0.487,8.267,5
0.226,-0.446,8.638,5
0.308,-0.419,9.008,5
0.42,-0.403,9.348,5
0.538,-0.406,9.646,5
0.625,-0.415,9.881,5
0.695,-0.407,10.071,5
0.702,-0.404,10.268,5
0.674,-0.378,10.462,5
0.628,-0.359,10.7,4
0.617,-0.325,10.923,5
0.649,-0.291,11.139,5
0.714,-0.274,11.384,5
0.795,-0.194,11.636,5
0.892,-0.135,11.876,5
1.011,-0.043,12.082,5
1.146,0.019,12.273,5
1.292,0.104,12.413,5
1.462,0.235,12.538,5
1.693,0.383,12.625,5
1.939,0.521,12.684,4
2.2,0.683,12.724,5
2.483,0.835,12.729,5
2.767,0.967,12.716,5
3.031,1.095,12.702,5
3.275,1.224,12.674,5
3.513,1.331,12.653,5
3.722,1.43,12.638,5
3.859,1.478,12.695,5
3.991,1.52,12.805,5
4.066,1.556,12.942,4
4.102,1.536,13.148,5
4.109,1.523,13.365,5
4.156,1.51,13.574,5
4.28,1.487,13.71,5
4.471,1.452,13.741,5
4.699,1.392,13.738,5
4.88,1.371,13.667,5
4.985,1.318,13.598,5
5.026,1.276,13.542,5
4.985,1.21,13.458,5
4.875,1.133,13.433,4
4.642,1.02,13.459,5
4.381,0.881,13.521,5
4.075,0.732,13.707,5
3.772,0.558,13.956,5
3.439,0.352,14.203,5
3.152,0.171,14.47,5
2.914,0.023,14.738,5
2.7,-0.141,14.852,5
2.526,-0.261,14.937,5
2.378,-0.37,14.943,5
2.234,-0.429,14.883,4
2.1,-0.428,14.81,5
1.98,-0.401,14.707,5
1.916,-0.324,14.541,5
1.874,-0.257,14.358,5
1.882,-0.163,14.139,5
1.895,-0.076,13.974,5
1.953,0.005,13.813,5
2.037,0.071,13.653,5
2.185,0.134,13.488,5
2.323,0.189,13.31,4
2.507,0.217,13.065,5
2.645,0.252,12.783,5
2.761,0.299,12.453,5
2.864,0.332,12.1,5
2.896,0.375,11.698,5
2.915,0.408,11.26,5
2.891,0.449,10.797,5
2.893,0.493,10.293,5
2.887,0.524,9.827,5
2.908,0.571,9.353,5
2.891,0.587,8.882,4
2.881,0.644,8.484,5
2.877,0.697,8.119,5
2.837,0.795,7.841,5
2.815,0.856,7.594,5
2.772,0.926,7.4,5
2.723,0.969,7.24,5
2.652,0.973,7.106,5
2.552,0.959,7.024,5
2.438,0.9,6.997,5
2.318,0.817,6.973,4
2.2,0.681,6.973,5
2.067,0.531,6.958,5
1.899,0.325,7.002,5
1.722,0.153,7.08,5
1.513,0.007,7.205,5
1.35,-0.14,7.367,5
1.174,-0.286,7.537,5
0.954,-0.41,7.715,5
0.735,-0.543,7.884,5
0.53,-0.677,8.085,5
0.324,-0.768,8.22,4
0.171,-0.894,8.294,5
-0.022,-0.989,8.316,5
-0.203,-1.072,8.265,5
-0.379,-1.14,8.173,5
-0.545,-1.174,7.991,5
-0.648,-1.166,7.781,5
-0.745,-1.114,7.521,5
-0.812,-1.023,7.254,5
-0.801,-0.922,6.973,5
-0.746,-0.778,6.666,5
-0.654,-0.644,6.389,4
-0.525,-0.518,6.104,5
-0.375,-0.392,5.882,5
-0.208,-0.27,5.7,5
-0.016,-0.154,5.554,5
0.16,-0.055,5.428,5
0.302,0.018,5.37,5
0.451,0.057,5.31,5
0.56,0.108,5.295,5
0.65,0.145,5.313,5
0.726,0.159,5.373,4
0.79,0.196,5.489,5
0.849,0.169,5.66,5
0.904,0.143,5.809,5
0.936,0.061,5.968,5
0.962,0.016,6.161,5
0.971,-0.087,6.311,5
0.944,-0.166,6.54,5
0.933,-0.245,6.771,5
0.921,-0.31,7.045,5
0.879,-0.37,7.333,5
0.839,-0.443,7.682,4
0.799,-0.506,8.017,5
0.766,-0.599,8.346,5
0.755,-0.681,8.597,5
0.746,-0.79,8.807,5
0.727,-0.865,8.983,5
0.699,-0.91,9.132,5
0.656,-0.963,9.239,5
0.672,-0.95,9.339,5
0.666,-0.957,9.388,5
0.711,-0.943,9.413,4
0.778,-0.926,9.44,5
0.889,-0.886,9.47,5
0.972,-0.843,9.536,5
1.026,-0.778,9.633,5
1.11,-0.736,9.759,5
1.173,-0.702,9.883,5
1.232,-0.695,9.975,5
1.291,-0.671,10.149,5
1.365,-0.66,10.223,5
1.457,-0.64,10.332,5
1.541,-0.601,10.439,4
1.64,-0.548,10.527,5
1.742,-0.486,10.659,5
1.838,-0.397,10.801,5
1.965,-0.319,10.963,5
2.116,-0.226,11.071,5
2.318,-0.221,11.126,5
2.536,-0.269,11.102,5
2.781,-0.343,11.005,5
3.015,-0.414,10.889,5
3.248,-0.47,10.772,5
3.443,-0.51,10.722,4
3.627,-0.501,10.759,5
3.753,-0.439,10.912,5
3.857,-0.408,11.138,5
3.92,-0.401,11.436,5
3.967,-0.476,11.789,5
3.924,-0.616,12.175,5
3.847,-0.802,12.594,5
3.698,-1.034,13.037,5
3.53,-1.261,13.459,5
3.273,-1.458,13.801,4
3.011,-1.673,14.109,5
2.723,-1.851,14.331,5
2.435,-2.004,14.463,5
2.181,-2.155,14.476,5
2.006,-2.292,14.38,5
1.812,-2.396,14.201,5
1.707,-2.486,13.923,5
1.621,-2.535,13.655,5
1.597,-2.533,13.355,5
1.592,-2.508,13.101,5
1.587,-2.435,12.922,4
1.597,-2.359,12.78,5
1.627,-2.303,12.702,5
1.687,-2.253,12.655,5
1.744,-2.23,12.619,5
1.76,-2.226,12.565,5
1.777,-2.242,12.525,5
1.757,-2.248,12.486,5
1.683,-2.241,12.4,5
1.634,-2.236,12.308,5
1.579,-2.222,12.172,4
1.568,-2.23,11.971,5
1.568,-2.236,11.716,5
1.616,-2.255,11.457,5
1.663,-2.253,11.222,5
1.727,-2.22,10.978,5
1.811,-2.182,10.815,5
1.899,-2.152,10.68,5
2.051,-2.126,10.637,5
2.213,-2.116,10.649,5
2.404,-2.124,10.725,5
2.638,-2.13,10.838,4
2.823,-2.182,10.977,5
2.952,-2.224,11.157,5
3.049,-2.284,11.343,5
3.097,-2.299,11.548,5
3.077,-2.347,11.751,5
3.04,-2.359,11.953,5
2.982,-2.409,12.126,5
2.897,-2.443,12.238,5
2.822,-2.487,12.305,5
2.749,-2.517,12.313,5
2.676,-2.547,12.244,4
2.61,-2.528,12.05,5
2.574,-2.522,11.809,5
2.567,-2.467,11.521,5
2.578,-2.415,11.192,5
2.605,-2.322,10.905,5
2.657,-2.235,10.626,5
2.703,-2.128,10.408,5
2.729,-2.033,10.263,5
2.755,-1.929,10.155,5
2.759,-1.858,10.085,4
2.744,-1.786,10.017,5
2.693,-1.759,9.97,5
2.639,-1.748,9.97,5
2.586,-1.76,9.926,5
2.529,-1.779,9.894,5
2.438,-1.833,9.85,5
2.36,-1.903,9.748,5
2.293,-1.984,9.64,5
2.211,-2.0,9.567,5
2.142,-2.012,9.519,5
2.074,-2.036,9.488,4
2.01,-2.067,9.488,5
2.0,-2.108,9.494,5
1.986,-2.119,9.574,5
2.016,-2.141,9.672,5
2.071,-2.132,9.846,5
2.116,-2.132,9.983,5
2.205,-2.165,10.23,5
2.282,-2.158,10.452,5
2.341,-2.141,10.668,5
2.382,-2.113,10.905,4
2.385,-2.058,11.061,5
2.385,-1.974,11.164,5
2.385,-1.901,11.21,5
2.385,-1.812,11.211,5
2.39,-1.735,11.161,5
2.324,-1.646,11.032,5
2.238,-1.625,10.89,5
2.123,-1.6,10.695,5
1.98,-1.598,10.519,5
1.858,-1.613,10.347,5
1.722,-1.623,10.22,4
1.623,-1.625,10.102,5
1.55,-1.641,9.989,5
1.49,-1.623,9.907,5
1.429,-1.606,9.882,5
1.392,-1.592,9.872,5
1.391,-1.566,9.841,5
1.395,-1.568,9.847,5
1.425,-1.57,9.877,5
1.521,-1.552,9.915,5
1.599,-1.562,10.049,5
1.749,-1.578,10.22,4
1.934,-1.561,10.384,5
2.116,-1.565,10.565,5
2.301,-1.608,10.754,5
2.452,-1.632,10.933,5
2.565,-1.663,11.15,5
2.634,-1.696,11.346,5
2.68,-1.729,11.552,5
2.705,-1.748,11.724,5
2.725,-1.743,11.858,5
2.726,-1.765,11.938,4
2.676,-1.766,11.94,5
2.565,-1.719,11.898,5
2.424,-1.656,11.782,5
2.27,-1.567,11.617,5
2.084,-1.467,11.367,5
1.909,-1.353,11.111,5
1.76,-1.22,10.821,5
1.641,-1.091,10.533,5
1.574,-0.963,10.296,5
1.526,-0.837,10.103,5
1.506,-0.723,9.94,4
1.463,-0.633,9.884,5
1.459,-0.565,9.885,5
1.452,-0.496,9.902,5
1.456,-0.459,9.972,5
1.435,-0.446,10.096,5
1.41,-0.392,10.26,5
1.368,-0.334,10.425,5
1.325,-0.294,10.595,5
1.277,-0.266,10.725,5
1.232,-0.252,10.813,4
1.253,-0.269,10.864,5
1.247,-0.282,10.924,5
1.234,-0.301,10.992,5
1.216,-0.263,11.128,5
1.19,-0.232,11.356,5
1.167,-0.22,11.624,5
1.228,-0.214,11.863,5
1.294,-0.277,12.071,5
1.35,-0.319,12.235,5
1.416,-0.355,12.305,5
1.46,-0.391,12.378,4
1.459,-0.388,12.423,5
1.466,-0.354,12.424,5
1.483,-0.307,12.354,5
1.476,-0.269,12.282,5
1.5,-0.245,12.186,5
1.507,-0.165,12.053,5
1.559,-0.11,11.897,5
1.633,-0.037,11.745,5
1.749,0.028,11.563,5
1.842,0.091,11.32,5
1.917,0.185,11.055,4
1.937,0.292,10.832,5
1.943,0.427,10.62,5
1.939,0.549,10.444,5
1.96,0.664,10.268,5
1.996,0.74,10.064,5
2.045,0.752,9.884,5
2.112,0.737,9.639,5
2.136,0.697,9.382,5
2.15,0.645,9.162,5
2.124,0.59,9.026,4
2.071,0.535,8.976,5
1.971,0.512,8.993,5
1.896,0.484,9.113,5
1.859,0.441,9.208,5
1.873,0.37,9.28,5
1.917,0.308,9.341,5
1.969,0.242,9.422,5
2.005,0.231,9.491,5
2.017,0.241,9.578,5
2.033,0.247,9.652,5
2.045,0.258,9.713,4
2.073,0.241,9.774,5
2.11,0.217,9.786,5
2.142,0.164,9.771,5
2.195,0.096,9.724,5
2.227,0.061,9.668,5
2.196,0.041,9.614,5
2.169,0.024,9.546,5
2.133,0.024,9.459,5
2.067,0.021,9.37,5
2.012,0.023,9.33,4
1.965,0.021,9.286,5
1.96,0.023,9.275,5
1.994,0.025,9.285,5
2.018,0.034,9.325,5
2.008,0.071,9.413,5
2.005,0.11,9.558,5
1.995,0.149,9.712,5
1.983,0.162,9.833,5
1.99,0.133,9.879,5
1.99,0.115,9.876,5
1.98,0.088,9.82,4
1.937,0.091,9.772,5
1.916,0.131,9.704,5
1.899,0.175,9.635,5
1.913,0.222,9.552,5
1.921,0.263,9.469,5
1.996,0.292,9.4,5
2.051,0.301,9.37,5
2.114,0.362,9.407,5
2.203,0.405,9.481,5
2.297,0.456,9.528,5
2.388,0.479,9.59,4
2.428,0.506,9.619,5
2.459,0.522,9.689,5
2.479,0.551,9.762,5
2.483,0.593,9.805,5
2.445,0.618,9.87,5
2.42,0.634,9.876,5
2.371,0.65,9.858,5
2.331,0.673,9.835,5
2.309,0.679,9.777,5
2.248,0.716,9.693,4
2.236,0.737,9.633,5
2.202,0.801,9.597,5
2.171,0.831,9.577,5
2.151,0.855,9.591,5
2.115,0.888,9.637,5
2.09,0.906,9.658,5
2.057,0.931,9.701,5
2.012,0.939,9.688,5
1.969,0.932,9.672,5
1.919,0.918,9.619,5
1.864,0.92,9.585,4
1.804,0.912,9.498,5
1.755,0.923,9.434,5
1.724,0.935,9.346,5
1.716,0.963,9.274,5
1.722,1.0,9.207,5
1.71,1.022,9.154,5
1.762,1.061,9.129,5
1.797,1.089,9.139,5
1.823,1.114,9.177,5
1.891,1.111,9.218,4
1.96,1.124,9.282,5
1.999,1.132,9.359,5
2.036,1.14,9.447,5
2.095,1.176,9.548,5
2.139,1.197,9.554,5
2.153,1.192,9.526,5
2.14,1.205,9.447,5
2.138,1.24,9.33,5
2.102,1.29,9.187,5
2.075,1.334,9.068,5
2.081,1.394,8.94,4
2.084,1.432,8.815,5
2.103,1.484,8.733,5
2.146,1.539,8.659,5
2.177,1.574,8.623,5
2.206,1.601,8.633,5
2.239,1.629,8.763,5
2.232,1.641,8.91,5
2.236,1.63,9.102,5
2.244,1.586,9.304,5
2.249,1.553,9.511,5
2.28,1.514,9.729,4
2.3,1.49,9.885,5
2.316,1.455,10.036,5
2.351,1.441,10.174,5
2.391,1.388,10.278,5
2.449,1.365,10.368,5
2.504,1.35,10.384,5
2.561,1.339,10.385,5
2.633,1.335,10.365,5
2.702,1.381,10.319,5
2.75,1.434,10.254,4
2.773,1.469,10.188,5
2.791,1.532,10.12,5
2.763,1.552,10.04,5
2.767,1.572,9.975,5
